CustomerID,TransactionDate,TransactionAmount
CUST10774,6/15/25,1670.67
CUST10484,8/2/23,974.38
CUST10926,9/6/22,1042.24
CUST10710,12/14/24,117.59
CUST10373,9/12/22,73.24
CUST10191,2/3/25,924.45
CUST10238,12/7/22,227.37
CUST10044,4/10/25,628.81
CUST10299,11/28/24,1341.92
CUST10664,12/31/23,183.14
CUST10454,8/9/22,889.6
CUST10556,7/3/25,978.76
CUST10567,6/10/25,1583.14
CUST10927,4/13/24,40.99
CUST10464,8/19/22,493.22
CUST10609,1/31/25,645.42
CUST10288,1/16/24,1825.45
CUST10841,7/20/24,1233.21
CUST10251,11/9/23,201.79
CUST10011,9/21/23,1611.82
CUST10311,3/24/25,151.14
CUST10481,10/19/22,293.68
CUST10152,4/26/25,415.01
CUST10203,1/30/22,1035.64
CUST10201,11/17/24,1737.56
CUST10185,8/14/24,397.27
CUST10313,11/12/23,1449.6
CUST10073,12/19/24,492.28
CUST10262,9/21/24,540.55
CUST10968,6/8/22,301.8
CUST10172,9/3/24,1399.99
CUST10401,2/11/24,283.6
CUST10642,9/6/22,110.26
CUST10816,7/20/22,982.18
CUST10896,12/14/23,644.56
CUST10792,3/26/24,365.01
CUST10600,12/23/24,316.67
CUST10827,12/3/23,748.37
CUST10838,4/2/25,225.13
CUST10309,4/22/24,1247.51
CUST10763,11/19/24,579.01
CUST10786,4/30/25,437.95
CUST10185,7/11/24,509.1
CUST10465,6/15/23,597.74
CUST10911,2/21/23,463.27
CUST10957,1/5/25,357.46
CUST10407,10/19/23,293.96
CUST10696,8/23/22,1385.61
CUST10095,1/6/21,1150.14
CUST10919,4/10/25,304.8
CUST10832,9/5/24,309.33
CUST10976,6/4/24,219.7
CUST10807,8/3/24,1496.2
CUST10365,6/14/24,412.15
CUST10618,12/18/24,1296.4
CUST10365,3/12/24,297.52
CUST10236,9/30/21,631.19
CUST10002,3/16/25,608.19
CUST10809,4/29/24,138.35
CUST10852,3/27/23,1385.8
CUST10553,6/12/24,2391.61
CUST10632,10/25/24,2414.75
CUST10168,6/10/25,1145.08
CUST10465,11/29/24,515.67
CUST10637,3/22/25,157.63
CUST10128,11/9/24,3514.48
CUST10965,6/3/23,786.16
CUST10289,5/3/24,392.42
CUST10947,8/28/23,581.42
CUST10395,7/21/24,90.35
CUST10152,2/8/25,834.01
CUST10344,6/3/22,2635.79
CUST10351,1/15/25,541.94
CUST10256,9/30/23,2216.58
CUST10854,9/16/24,366.14
CUST10003,6/23/24,3169.02
CUST10896,3/19/25,405.92
CUST10146,9/27/24,216.79
CUST10192,3/31/24,2287.19
CUST10263,4/7/21,247.45
CUST10218,9/8/24,906.23
CUST10641,6/17/25,1190.69
CUST10006,6/18/24,300.32
CUST10059,2/17/25,2914.01
CUST10951,5/5/25,724.26
CUST10999,11/12/22,59.9
CUST10663,4/3/23,808.74
CUST10037,8/31/23,558.96
CUST10878,9/6/23,868.53
CUST10470,3/20/24,570.48
CUST10291,3/9/23,587.96
CUST10227,5/13/24,2427.63
CUST10536,2/23/25,2021
CUST10771,5/2/24,826.84
CUST10935,10/20/24,2312.78
CUST10657,5/10/24,617.73
CUST10112,4/7/23,438.74
CUST10766,4/14/25,864.74
CUST10079,3/21/24,1068.75
CUST10618,12/20/22,2486.07
CUST10153,4/9/23,573.74
CUST10873,6/27/24,440.71
CUST10207,4/12/25,924.31
CUST10968,7/22/24,1735.49
CUST10182,5/3/22,354.07
CUST10909,4/17/24,209.91
CUST10031,1/8/25,498.13
CUST10446,6/5/24,320.59
CUST10160,11/14/22,818.98
CUST10175,8/21/22,216.82
CUST10450,10/9/24,659.18
CUST10974,10/21/24,1290.38
CUST10328,6/22/25,210.47
CUST10053,9/29/23,375.62
CUST10457,2/15/25,433.79
CUST10633,9/23/23,620.48
CUST10514,3/16/24,931.54
CUST10366,1/22/21,1006.71
CUST10724,3/14/22,201.95
CUST10293,11/29/24,1610.65
CUST10592,1/25/25,1501.21
CUST10130,2/13/24,477.73
CUST10994,4/23/25,1102.37
CUST10556,10/26/21,531.25
CUST10967,6/29/24,1589.53
CUST10899,12/9/24,1123.66
CUST10920,5/5/23,701.45
CUST10630,3/28/25,1495.62
CUST10534,9/11/23,3150.48
CUST10053,7/1/25,2904.25
CUST10249,7/29/24,1430.21
CUST10116,4/8/24,2465.82
CUST10463,5/2/24,882.61
CUST10955,8/5/22,130.21
CUST10503,3/12/23,459.95
CUST10235,8/28/24,2813.43
CUST10526,4/10/22,2042.89
CUST10324,11/13/22,251.5
CUST10962,11/18/24,525.54
CUST10114,11/20/22,645.2
CUST10686,2/2/25,576.15
CUST10313,7/22/25,1365.2
CUST10958,8/17/23,515.32
CUST10847,1/25/25,759.92
CUST10154,2/11/24,157.97
CUST10272,11/28/22,226.75
CUST10655,4/11/24,642.75
CUST10429,5/14/24,854.86
CUST10271,9/5/22,328.06
CUST10117,6/28/24,632.91
CUST10018,9/5/23,1757.03
CUST10978,12/23/23,438.5
CUST10004,11/30/24,1565.88
CUST10936,5/18/25,2183.79
CUST10379,6/30/24,987.31
CUST10513,4/6/25,1229.14
CUST10188,6/3/25,1210.57
CUST10058,8/12/23,1525.2
CUST10335,12/26/21,1145.53
CUST10162,7/24/22,693.54
CUST10043,2/15/24,788.71
CUST10035,12/13/21,499.5
CUST10030,5/15/24,672.63
CUST10267,11/27/24,1380.03
CUST10253,7/10/24,2686.25
CUST10031,12/5/23,1581.51
CUST10742,12/3/24,352.39
CUST10298,10/8/23,1056.44
CUST10493,9/18/21,581.24
CUST10737,7/27/23,820.01
CUST10739,9/6/24,571.13
CUST10612,5/15/23,179.18
CUST10937,3/24/25,179.43
CUST10660,7/22/21,2130.91
CUST10511,6/14/25,1417.6
CUST10345,8/29/24,781.15
CUST10601,7/29/24,327.3
CUST10091,11/7/24,1237.15
CUST10204,11/23/24,980.99
CUST10179,2/22/25,406.8
CUST10359,5/5/25,814.16
CUST10735,8/2/23,454.37
CUST10766,8/30/22,978.54
CUST10091,12/2/21,414.42
CUST10804,7/18/25,481.77
CUST10378,4/20/24,1592.94
CUST10147,3/26/24,134.6
CUST10368,6/25/24,507.83
CUST10198,12/17/24,1151.03
CUST10936,2/5/25,353.59
CUST10472,5/8/25,258.28
CUST10387,3/18/25,769.59
CUST10458,5/25/24,636.76
CUST10355,12/29/20,1105.83
CUST10629,6/11/25,1600.6
CUST10601,1/16/24,509.64
CUST10887,3/18/22,2210.29
CUST10080,11/29/21,1326.36
CUST10252,10/10/21,509.49
CUST10238,3/22/23,611.49
CUST10097,4/29/21,616.04
CUST10241,6/26/25,1747.61
CUST10090,12/12/22,764.27
CUST10748,9/5/21,490.84
CUST10319,5/24/21,239.1
CUST10535,5/17/24,592.58
CUST10378,10/3/24,1311.18
CUST10083,9/18/24,67.28
CUST10124,4/12/23,1589.49
CUST10601,2/14/25,1133.61
CUST10851,1/1/25,1398.44
CUST10611,6/24/23,1962.49
CUST10369,8/16/24,574.42
CUST10945,3/4/25,300.93
CUST10255,1/15/25,243.78
CUST10569,2/26/25,908.66
CUST10290,7/10/24,640.8
CUST10792,10/9/22,88.93
CUST10904,4/11/21,475.38
CUST10935,8/21/24,891.46
CUST10644,5/28/23,440.38
CUST10317,7/5/24,431.96
CUST10828,3/21/24,354.74
CUST10931,7/21/25,3070.17
CUST10127,6/9/23,2369.07
CUST10923,12/1/24,875.81
CUST10171,2/23/23,1247.06
CUST10732,2/11/24,1847.44
CUST10416,6/1/25,2403.56
CUST10216,1/7/25,315.8
CUST10475,9/13/24,762.02
CUST10968,12/18/21,585.05
CUST10139,10/1/23,1603.56
CUST10793,2/25/25,576.58
CUST10201,10/13/24,961.09
CUST10855,10/4/24,1324.95
CUST10081,8/27/22,2087.33
CUST10444,10/13/24,1190.94
CUST10074,11/27/22,997.17
CUST10390,11/8/24,89.8
CUST10157,7/22/22,1290.58
CUST10584,9/7/23,1200.59
CUST10249,11/24/23,421.81
CUST10947,8/17/23,1677.27
CUST10308,2/2/24,908.5
CUST10262,3/23/22,1056.39
CUST10616,12/21/24,669.03
CUST10523,10/9/21,2195.82
CUST10742,7/20/25,79.47
CUST10587,12/6/22,534.54
CUST10911,4/23/24,651.52
CUST10490,2/11/24,962.37
CUST10879,3/19/22,215.57
CUST10395,7/22/23,1095.6
CUST10120,12/25/24,675.52
CUST10111,3/3/25,403.11
CUST10911,8/8/23,1050.35
CUST10675,3/21/24,754.95
CUST10368,2/15/23,2359.28
CUST10465,12/2/24,688.98
CUST10493,7/19/25,2052.69
CUST10674,8/9/24,776.47
CUST10919,5/12/25,379.16
CUST10404,9/27/24,1594.49
CUST10908,4/12/24,840.94
CUST10217,10/18/22,1881.7
CUST10600,9/26/22,757.82
CUST10341,2/20/25,835.21
CUST10153,12/14/23,568.7
CUST10642,2/26/23,686.87
CUST10274,5/7/25,830.58
CUST10332,5/21/24,1370.28
CUST10975,12/15/23,1574.86
CUST10652,11/20/23,1566.75
CUST10200,12/31/24,345.54
CUST10906,3/18/23,1003.49
CUST10612,11/10/24,1531.72
CUST10046,5/9/24,690.48
CUST10948,7/31/24,1716.54
CUST10676,1/28/24,257.21
CUST10412,4/28/25,1707.98
CUST10272,11/17/23,1644.18
CUST10329,12/19/22,171.34
CUST10827,9/19/23,743.42
CUST10110,9/5/23,1245.52
CUST10646,10/9/21,1013.29
CUST10135,6/29/23,1012.3
CUST10208,1/25/24,815.88
CUST10950,11/15/23,324.38
CUST10382,12/4/22,737.2
CUST10481,5/8/24,3076.14
CUST10646,3/30/24,1185.28
CUST10332,11/28/22,304.07
CUST10577,5/17/22,383.14
CUST10044,7/19/22,1041.5
CUST10056,6/1/23,2402.03
CUST10726,2/18/25,324.42
CUST10469,9/10/23,692.03
CUST10137,1/24/25,1466.5
CUST10465,1/25/25,882.67
CUST10510,2/21/23,2190.39
CUST10521,1/4/24,653.96
CUST10772,8/30/23,354.92
CUST10218,5/1/24,411.56
CUST10821,3/18/24,515.96
CUST10879,12/11/21,1265.23
CUST10284,10/19/22,378.4
CUST10263,6/8/21,287.77
CUST10630,7/31/24,1777.31
CUST10159,2/9/25,1578.88
CUST10290,9/16/23,648.99
CUST10121,5/6/25,1227.21
CUST10995,11/6/21,721.46
CUST10325,1/8/24,1458.05
CUST10228,3/9/25,1290.08
CUST10349,8/19/23,1265.81
CUST10320,6/12/25,1505.98
CUST10201,5/30/25,532.68
CUST10777,2/6/25,487.71
CUST10124,2/7/25,1615.16
CUST10874,6/2/25,1013.71
CUST10425,12/10/22,95.29
CUST10216,9/7/24,796.65
CUST10430,11/4/24,782.91
CUST10798,6/8/24,186.69
CUST10136,10/6/22,472.27
CUST10524,9/9/23,836.53
CUST10839,8/24/23,735.09
CUST10544,2/4/23,1367.55
CUST10090,12/30/23,1938.97
CUST10903,12/1/21,436.08
CUST10397,1/14/24,897.35
CUST10029,11/8/24,1731.88
CUST10395,6/10/24,1355.1
CUST10142,4/17/25,1402.6
CUST10403,8/16/22,1424.87
CUST10354,6/25/24,1122.05
CUST10633,5/5/24,1605.16
CUST10779,8/2/24,380.01
CUST10528,2/21/25,614.76
CUST10406,6/30/23,238.38
CUST10616,3/2/22,873.69
CUST10149,8/4/23,2343.42
CUST10749,3/7/25,436.48
CUST10672,12/3/24,622.43
CUST10095,1/19/24,451.06
CUST10782,3/7/24,454.49
CUST10988,3/13/24,183.39
CUST10702,4/7/24,395.77
CUST10535,1/13/23,1842.37
CUST10236,8/27/23,407.54
CUST10772,10/17/23,424.46
CUST10987,6/2/25,434.05
CUST10204,5/25/24,1442.43
CUST10498,8/5/24,420.69
CUST10484,3/21/22,1572.77
CUST10387,5/20/24,1601.79
CUST10790,4/13/25,955.83
CUST10731,3/18/22,419.71
CUST10325,3/1/24,2894.19
CUST10258,6/15/24,927.62
CUST10570,3/23/24,1456.65
CUST10992,5/31/25,253.83
CUST10893,12/4/21,137.11
CUST10009,11/25/21,1360.34
CUST10541,11/19/24,1212.66
CUST10772,11/9/24,432.47
CUST10536,5/18/24,518.41
CUST10860,11/4/23,466.98
CUST10715,1/3/25,989.22
CUST10755,11/17/23,1583.24
CUST10943,6/19/25,181.01
CUST10749,6/10/24,1182.14
CUST10266,11/7/21,734
CUST10024,8/23/22,227.25
CUST10997,7/15/23,1419.35
CUST10390,8/6/22,1332.57
CUST10758,9/25/24,845.21
CUST10534,7/17/24,756.19
CUST10402,1/31/21,425.84
CUST10148,6/20/25,699.86
CUST10174,6/1/24,1244.92
CUST10625,3/31/24,1226.7
CUST10265,3/9/23,1987.05
CUST10101,10/11/22,830.69
CUST10416,6/4/24,266.03
CUST10116,10/24/24,1383.11
CUST10723,5/1/21,315.11
CUST10489,5/14/25,189.97
CUST10413,2/6/21,1218.88
CUST10935,7/8/25,561.83
CUST10054,8/19/21,877.6
CUST10499,2/21/23,1187.39
CUST10083,9/6/22,910.04
CUST10961,5/28/25,385.65
CUST10577,6/20/25,805.15
CUST10081,5/13/25,1552.48
CUST10227,3/3/23,444.49
CUST10924,7/2/25,711.66
CUST10345,7/22/25,782.38
CUST10935,11/4/24,3032.41
CUST10395,11/12/23,1104.05
CUST10625,11/21/24,776.37
CUST10695,2/15/22,555.97
CUST10675,5/15/23,1027.01
CUST10848,10/11/24,909.64
CUST10874,7/1/24,1820.07
CUST10351,12/4/24,952.13
CUST10855,9/7/24,2608.67
CUST10364,5/3/25,485.13
CUST10730,3/30/24,502.73
CUST10681,8/24/24,372.16
CUST10772,5/1/25,1267.64
CUST10951,4/20/25,276.83
CUST10944,2/19/24,1370.55
CUST10256,12/23/24,501.98
CUST10247,2/22/24,680.11
CUST10419,5/14/23,1877.29
CUST10140,6/20/24,176.37
CUST10770,3/2/24,1611.46
CUST10226,8/13/21,1802.02
CUST10699,12/16/23,252.18
CUST10941,10/19/23,686.1
CUST10410,12/23/21,540.09
CUST10639,5/14/23,124.22
CUST10744,3/10/24,1007.77
CUST10047,12/24/22,1641.51
CUST10252,2/15/23,1149.69
CUST10192,2/2/25,1395.92
CUST10581,4/22/25,615.56
CUST10151,7/7/21,308.08
CUST10580,4/29/25,986.77
CUST10347,8/5/24,569.35
CUST10191,4/15/25,131.83
CUST10960,7/1/23,562.66
CUST10111,9/30/24,650.66
CUST10924,2/24/25,959.41
CUST10789,7/4/25,830.86
CUST10213,7/31/24,2776.83
CUST10430,7/18/24,652.46
CUST10053,2/15/24,208.06
CUST10951,3/16/25,876.93
CUST10525,1/26/25,1233.27
CUST10340,5/22/25,920.85
CUST10883,9/5/24,1079.59
CUST10549,12/22/24,1122.32
CUST10774,9/20/24,1209.8
CUST10734,4/5/24,1188.8
CUST10370,8/30/24,430.92
CUST10357,8/31/22,204.36
CUST10675,7/2/23,806.91
CUST10724,1/20/21,809.23
CUST10447,12/14/24,862.89
CUST10938,3/31/25,1440.57
CUST10233,6/17/21,591.52
CUST10358,3/6/25,389.64
CUST10951,1/2/25,749.98
CUST10792,3/2/23,1449.49
CUST10389,8/17/24,1005.2
CUST10073,8/30/24,287.22
CUST10230,11/6/24,1054.61
CUST10929,3/14/23,494.48
CUST10867,5/13/23,2032.4
CUST10479,1/17/22,160.47
CUST10131,5/25/24,667.86
CUST10365,7/5/24,1806.03
CUST10641,8/27/23,1038.43
CUST10981,6/18/25,729.13
CUST10377,2/5/25,1593.7
CUST10094,12/6/24,311.53
CUST10474,2/15/25,2548.02
CUST10527,2/13/24,1180.13
CUST10819,8/14/24,812.63
CUST10977,9/6/23,1143.47
CUST10428,1/27/25,292.11
CUST10386,4/29/25,1358.69
CUST10796,3/3/23,509.11
CUST10269,4/4/21,1521.86
CUST10075,11/11/24,649.16
CUST10468,9/13/24,263.73
CUST10478,10/3/21,1386.84
CUST10680,10/15/24,715.57
CUST10152,5/17/25,308.79
CUST10269,8/25/23,442.65
CUST10720,8/13/24,456.67
CUST10966,6/14/24,419.05
CUST10711,12/3/24,1436.97
CUST10937,6/13/24,1643.18
CUST10014,7/12/24,30.85
CUST10803,3/9/25,1218.89
CUST10963,12/25/24,1426.41
CUST10540,10/24/24,199.83
CUST10371,8/20/24,893.05
CUST10433,7/18/25,1023.98
CUST10947,9/5/24,888.36
CUST10242,1/22/24,1284.07
CUST10878,1/25/23,132.24
CUST10359,10/2/24,1570.63
CUST10720,3/6/25,618.79
CUST10476,8/13/24,1430.64
CUST10823,10/14/24,457.1
CUST10339,7/31/22,144.8
CUST10451,6/22/24,116.91
CUST10532,11/24/22,246.55
CUST10770,8/18/24,1426.71
CUST10011,2/27/23,417.45
CUST10148,12/15/23,69.82
CUST10825,11/22/23,643.41
CUST10735,4/13/25,340.47
CUST10777,11/30/24,1707.31
CUST10246,2/19/25,3000.55
CUST10805,8/2/24,1956.63
CUST10708,10/17/24,616.34
CUST10101,3/30/22,323.03
CUST10230,8/28/23,386.43
CUST10279,1/27/23,1058.05
CUST10373,11/25/22,3131.29
CUST10229,2/25/23,1094.33
CUST10865,3/16/25,1286.3
CUST10578,12/26/24,230.6
CUST10188,1/25/25,577.01
CUST10985,9/20/24,709.1
CUST10455,11/17/22,940.87
CUST10366,9/6/21,697.74
CUST10376,1/13/25,1747.12
CUST10854,12/20/23,824.91
CUST10715,10/13/24,428.82
CUST10039,6/12/24,679.72
CUST10719,7/12/25,1701.21
CUST10687,2/11/23,775.49
CUST10186,4/14/24,1240.31
CUST10398,5/27/23,109.13
CUST10544,9/26/24,732.41
CUST10361,2/18/25,1267.6
CUST10355,7/10/23,268.5
CUST10677,11/19/24,871.13
CUST10834,6/9/22,1094.68
CUST10864,3/1/22,902.71
CUST10565,1/30/25,630.27
CUST10955,11/29/24,794.69
CUST10584,5/25/23,191.88
CUST10418,2/17/25,1145.13
CUST10309,4/24/24,214.33
CUST10521,9/11/23,853.19
CUST10266,1/26/24,1831.59
CUST10469,5/19/24,224.7
CUST10084,1/21/25,739.5
CUST10054,8/23/24,1671.82
CUST10106,8/7/24,2117.22
CUST10570,8/26/22,1663.93
CUST10275,4/14/25,2027.68
CUST10760,1/30/23,2427.33
CUST10317,4/13/25,913.39
CUST10941,7/8/24,1482.64
CUST10830,11/17/23,837.07
CUST10217,4/29/22,907.99
CUST10437,3/10/22,69.31
CUST10570,2/24/23,899.47
CUST10599,3/20/24,946.15
CUST10814,10/18/24,1686.29
CUST10891,7/1/24,1248.7
CUST10204,3/25/24,804.18
CUST10251,10/18/24,892.19
CUST10285,4/23/22,903.21
CUST10094,4/6/25,108.13
CUST10427,5/28/23,216.55
CUST10401,3/28/24,1310.29
CUST10696,9/8/22,1826.79
CUST10518,12/10/23,284.39
CUST10868,5/9/25,346.33
CUST10294,10/17/22,1225.17
CUST10299,11/22/22,2135.93
CUST10619,5/18/25,1346.75
CUST10497,6/15/24,1556.13
CUST10984,10/26/23,2364.73
CUST10974,7/14/24,1303.2
CUST10832,7/19/25,319.28
CUST10845,8/25/21,425.39
CUST10094,3/5/24,1900.48
CUST10422,6/10/25,1773.45
CUST10229,12/17/21,882.19
CUST10717,2/16/24,321.6
CUST10204,7/11/24,1831.45
CUST10493,5/29/25,568.13
CUST10124,12/23/21,885.86
CUST10527,9/8/24,341.32
CUST10994,5/25/24,2346.66
CUST10367,7/23/22,629.9
CUST10866,4/23/22,184.59
CUST10582,5/3/24,1097.85
CUST10768,1/31/25,850.32
CUST10884,10/11/24,1223.74
CUST10556,7/3/24,944.71
CUST10085,11/10/24,1922.39
CUST10032,2/23/25,1099.26
CUST10083,12/26/22,2165.08
CUST10330,9/1/23,261.15
CUST10250,11/22/24,1213.81
CUST10880,8/25/23,1410.23
CUST10453,6/30/25,295.63
CUST10092,5/8/24,419.16
CUST10197,12/21/23,1623.26
CUST10905,11/23/24,714.79
CUST10033,4/16/25,273.06
CUST10451,4/22/25,759.13
CUST10135,8/2/23,1522.39
CUST10087,7/22/23,306.69
CUST10702,5/29/23,1567.52
CUST10482,10/9/24,755.07
CUST10066,3/12/25,594.16
CUST10812,10/19/23,2537.58
CUST10904,2/3/21,1238.27
CUST10051,8/9/24,509.82
CUST10147,5/8/25,1494.35
CUST10506,4/17/25,447.07
CUST10128,3/11/23,1638.91
CUST10706,12/18/24,1637.79
CUST10506,1/15/23,698.11
CUST10446,5/21/24,533.12
CUST10490,1/10/25,393.29
CUST10301,12/14/23,2242.23
CUST10011,5/8/24,228.93
CUST10621,2/12/23,428.14
CUST10256,10/1/22,529.08
CUST10557,11/18/24,1478.82
CUST10648,9/15/22,738.04
CUST10121,4/4/25,520.27
CUST10611,6/6/23,258.42
CUST10914,1/3/24,355.22
CUST10093,9/7/23,383.42
CUST10874,12/13/23,743.32
CUST10641,12/26/21,727.03
CUST10546,2/1/24,1186.15
CUST10572,4/1/25,237.91
CUST10941,6/24/25,1794.51
CUST10851,8/3/24,266.83
CUST10632,3/11/25,1599.5
CUST10374,1/14/24,213.98
CUST10034,6/1/23,1254.66
CUST10238,2/21/23,463.38
CUST10964,3/8/25,462.01
CUST10552,4/30/24,1007.68
CUST10682,7/13/22,406.25
CUST10573,4/23/23,1220.11
CUST10155,10/3/24,1226.31
CUST10876,4/11/25,644.68
CUST10022,6/21/24,3385.54
CUST10769,4/29/23,358.69
CUST10949,3/29/23,965.62
CUST10390,5/9/25,290.41
CUST10042,5/22/25,2218.5
CUST10135,4/26/24,772.1
CUST10341,4/5/25,604.96
CUST10686,7/5/24,2081
CUST10392,10/15/24,1055.93
CUST10568,5/1/24,1928.76
CUST10823,6/20/25,1344.59
CUST10845,2/12/23,1082.7
CUST10074,5/2/25,902.41
CUST10616,8/11/21,1383.39
CUST10797,9/13/23,3041
CUST10461,6/18/25,1180.99
CUST10315,1/8/24,1277.82
CUST10335,7/15/23,327.47
CUST10211,1/23/25,400.74
CUST10437,1/19/22,271.16
CUST10974,3/2/25,1494.8
CUST10495,11/3/23,1298.23
CUST10065,5/10/23,392.81
CUST10389,1/9/24,465.52
CUST10930,3/16/24,1005.11
CUST10778,1/16/22,474.38
CUST10916,8/19/22,1779.03
CUST10258,8/19/23,385.42
CUST10855,5/3/24,269.29
CUST10802,5/26/25,525.71
CUST10004,6/4/24,429.33
CUST10665,5/7/22,319.2
CUST10678,10/6/24,444.16
CUST10643,1/18/24,544.37
CUST10941,10/23/23,302.11
CUST10892,5/23/25,3376.85
CUST10107,3/14/24,490.11
CUST10309,10/12/23,677.25
CUST10748,4/7/25,119.25
CUST10836,7/28/23,719.56
CUST10225,9/17/22,1337.07
CUST10580,12/20/23,169.07
CUST10591,3/22/24,1039.65
CUST10387,7/24/25,833.34
CUST10013,1/9/24,1266.74
CUST10995,12/26/23,390.97
CUST10400,12/15/20,511.46
CUST10077,11/24/23,287.58
CUST10671,4/10/25,1740.32
CUST10601,1/14/25,815.36
CUST10092,1/19/23,340.12
CUST10863,8/7/24,1238.63
CUST10249,3/13/25,1328.16
CUST10064,3/30/24,1217.61
CUST10429,7/30/22,4937.08
CUST10880,3/17/24,1151.09
CUST10870,7/23/25,1268.07
CUST10539,12/27/23,513.8
CUST10457,1/19/25,1147.79
CUST10566,3/15/24,1882.08
CUST10872,10/8/22,622.41
CUST10318,2/7/21,38.36
CUST10516,2/13/25,562.47
CUST10786,5/27/25,517.29
CUST10033,11/9/24,218.64
CUST10147,5/26/24,386.7
CUST10505,1/23/23,1061.12
CUST10496,8/17/24,514.1
CUST10637,3/12/25,604.45
CUST10376,9/4/23,1833.47
CUST10153,4/26/25,563.98
CUST10560,7/3/24,471.84
CUST10119,1/27/25,1484.79
CUST10211,10/17/22,1371.86
CUST10274,12/17/23,322.5
CUST10555,2/3/23,1108.33
CUST10803,11/7/24,1292.49
CUST10014,10/31/24,1934.16
CUST10508,2/18/23,998.86
CUST10640,8/4/24,1419.8
CUST10678,12/30/23,701.74
CUST10603,6/24/22,732.78
CUST10463,11/3/23,557.11
CUST10147,3/25/25,572.82
CUST10151,2/26/23,2885.82
CUST10323,9/22/22,338.47
CUST10409,8/6/24,1421.69
CUST10452,11/13/20,567.68
CUST10279,1/30/24,2608.27
CUST10854,11/26/22,287.67
CUST10620,11/4/24,811.23
CUST10469,8/6/23,119.46
CUST10606,3/9/22,1556.22
CUST10978,1/5/22,766.28
CUST10803,5/15/25,447.4
CUST10894,5/24/24,1082.68
CUST10379,12/6/23,549.98
CUST10722,6/18/23,476.08
CUST10925,6/19/22,523.7
CUST10406,6/9/23,588.54
CUST10969,2/16/25,1460.48
CUST10786,7/15/24,895.78
CUST10690,11/19/23,202.36
CUST10632,12/18/24,132.21
CUST10589,7/27/25,415.47
CUST10085,8/19/22,396.28
CUST10022,9/1/24,823.69
CUST10220,7/27/25,208.14
CUST10562,11/3/21,293.07
CUST10228,7/6/23,811.75
CUST10252,2/15/24,780.1
CUST10624,7/12/25,480.08
CUST10688,9/16/22,882.37
CUST10355,10/25/24,1074.75
CUST10991,4/21/25,914.58
CUST10443,7/10/24,559.43
CUST10570,12/15/21,617.06
CUST10783,4/4/25,2735.57
CUST10976,11/10/23,1449.63
CUST10098,4/2/25,1047.99
CUST10084,3/29/25,776.6
CUST10029,3/17/24,277.52
CUST10796,7/1/24,1528.91
CUST10239,4/21/24,733.37
CUST10877,2/28/24,118.67
CUST10661,8/6/23,535.87
CUST10339,2/7/25,1040.77
CUST10245,12/6/24,233.84
CUST10743,7/5/24,1584.67
CUST10950,9/23/24,717.06
CUST10205,2/5/24,686.18
CUST10541,1/24/25,1591.57
CUST10167,10/6/21,1371.4
CUST10562,1/7/24,1744.51
CUST10086,8/4/22,1660.64
CUST10522,2/17/23,579.7
CUST10165,8/11/23,787
CUST10062,1/19/25,158.29
CUST10307,11/17/21,1596.34
CUST10652,1/20/25,508.54
CUST10256,3/15/24,973.28
CUST10600,8/8/23,1327.04
CUST10908,9/9/24,628.2
CUST10726,2/6/24,1343.67
CUST10699,3/2/23,661.15
CUST10341,8/12/23,944.5
CUST10887,7/21/23,993.05
CUST10909,5/8/24,492.56
CUST10356,12/30/22,739.82
CUST10433,6/9/25,784.55
CUST10380,11/19/22,974.81
CUST10787,3/3/25,1222.95
CUST10210,9/24/22,617.79
CUST10001,11/2/24,979.11
CUST10627,5/18/23,2605.03
CUST10595,10/2/23,1629.74
CUST10511,4/13/25,607.18
CUST10952,6/18/24,496
CUST10134,7/19/24,166.38
CUST10182,2/20/23,1644.05
CUST10390,4/18/24,1469.31
CUST10002,10/5/24,2732.29
CUST10186,6/28/25,3376.28
CUST10017,10/5/23,1110.23
CUST10271,4/1/22,888.33
CUST10374,5/30/24,1428.79
CUST10933,11/8/24,931.52
CUST10843,9/30/22,257.01
CUST10791,8/5/21,1913.59
CUST10223,3/20/24,1034.79
CUST10416,7/13/21,648.71
CUST10674,10/9/21,872.48
CUST10193,3/3/24,800.08
CUST10820,6/5/23,681.38
CUST10249,6/19/25,604.53
CUST10428,9/10/23,5158.62
CUST10913,6/5/23,321.21
CUST10677,4/30/25,457.13
CUST10600,4/7/24,472.26
CUST10207,11/20/24,851.31
CUST10425,1/5/23,1590.52
CUST10584,11/13/24,588.67
CUST10388,3/26/24,2791.13
CUST10044,3/21/22,564.55
CUST10175,11/12/22,1302.27
CUST10598,11/30/24,1257.02
CUST10854,5/24/25,1240.34
CUST10001,3/6/25,2076.45
CUST10836,4/30/21,1315.22
CUST10642,10/28/24,869.54
CUST10212,12/21/23,1123.69
CUST10102,1/22/24,1371.26
CUST10058,5/24/23,443.13
CUST10298,12/14/24,293.81
CUST10150,7/30/22,3039.07
CUST10560,7/26/24,24.55
CUST10402,4/27/24,689.12
CUST10624,9/9/24,926.77
CUST10368,2/23/22,389.87
CUST10188,3/22/24,291.42
CUST10959,8/10/24,1186.96
CUST10603,3/26/22,1717.59
CUST10782,12/8/21,299.84
CUST10680,8/13/22,425.6
CUST10172,4/8/25,1654.16
CUST10167,10/26/24,467.68
CUST10914,5/22/23,1206.92
